checkpoint_fold	expert_id	mode	model	Error_Spearman	Error_Pearson	Risk_MAE	Risk_RMSE	bad20_AUROC	bad20_AUPRC	bad20_Brier	bad20_ECE	bad10_AUROC	fixed_bad_AUROC	fixed_bad_AUPRC	confident_wrong_AUROC	confident_wrong_AUPRC	confident_wrong_recall_at_precision_0p8
0	uniform_kd_seed1111	LV	N1_matched_gaussian	-0.02610631181	0.007344819981	0.3749836153	0.5523865797	0.4914513311	0.1985747667	0.2564448253	0.292248902	0.5245751506	0.5177924244	0.1754064594	0.4895999021167258	0.036136701330751225	0.0
0	uniform_kd_seed1111	LV	N0_shuffle_seed23071	0.0227623309	0.02211287465	0.3703453714	0.5490302385	0.5024845885	0.1996614952	0.258812808	0.2983189389	0.4766387046	0.4886079568	0.1617202963	0.5251131775357886	0.030321211968324956	0.0
0	uniform_kd_seed1111	LV	N0_shuffle_seed23072	-0.02857946255	-0.04694277562	0.3727525175	0.5552073711	0.5124365268	0.2096531453	0.2563366636	0.2933719496	0.4924025664	0.4987596284	0.1637580858	0.5142542518047228	0.02987785422049654	0.0
0	uniform_kd_seed1111	LV	N0_shuffle_seed23073	0.01386872074	-0.01303921616	0.3715855775	0.5540213101	0.504266863	0.2187229883	0.2513399419	0.2884633866	0.5247323016	0.5200190582	0.194158616	0.5289979199804233	0.030108327426223026	0.0
0	uniform_kd_seed1111	L	R0_global	0	0	0.3746225434	0.5058191516	0.5	0.1947712418	0.1568627451	0.00522875817	0.5	0.5	0.1633986928	NA	NA	NA
0	uniform_kd_seed1111	L	R0_mode	0	0	0.3747209073	0.5058168069	0.5	0.1947712418	0.1568627451	0.00522875817	0.5	0.5	0.1633986928	NA	NA	NA
0	uniform_kd_seed1111	L	R1	0.2109305064	0.1723683216	0.3618459514	0.5386659817	0.6194666282	0.2811635649	0.1522339791	0.01695782638	0.6619783315	0.6149703125	0.2405823113	0.8635090702947845	0.1517564586547617	0.016666666666666666
0	uniform_kd_seed1111	L	R2	0.2248562437	0.2282151959	0.358627594	0.5335155888	0.6549779918	0.3352657612	0.2281098098	0.2751998013	0.7069109208	0.662140625	0.2958941494	0.891734693877551	0.1764408365317794	0.0
0	uniform_kd_seed1111	L	N3_output_only	0.2109305064	0.1723683216	0.3618459514	0.5386659817	0.6194666282	0.2811635649	0.1522339791	0.01695782638	0.6619783315	0.6149703125	0.2405823113	0.8635090702947845	0.1517564586547617	0.016666666666666666
0	uniform_kd_seed1111	L	N2_length_mask_only	0.012053177	0.04587547711	0.3693556073	0.552447068	0.5089489998	0.205817085	0.2475260925	0.2994384304	0.5214364081	0.504103125	0.176348259	0.5328231292517007	0.041343801008626696	0.0
0	uniform_kd_seed1111	L	N5_label_bin_prior	0.1602938445	0.1162740062	0.3631389116	0.5432661019	0.5962422644	0.2322467984	0.2477912694	0.3045885214	0.6083477509	0.589915625	0.1926494307	0.7546938775510204	0.09285586215923314	0.0
0	uniform_kd_seed1111	L	N1_matched_gaussian	-0.00597493427	-0.007419010903	0.3733467393	0.5540583239	0.4918885645	0.1968940246	0.2531241459	0.296955053	0.4886435564	0.4902	0.1607696349	0.5014285714285714	0.04146841272426533	0.0
0	uniform_kd_seed1111	L	N0_shuffle_seed23071	-0.03267017358	-0.03628759885	0.3712109829	0.554000364	0.4805358232	0.1945858455	0.2586583999	0.3056601221	0.4596273947	0.4809	0.1669222559	0.4882879818594104	0.03851930041291736	0.0
0	uniform_kd_seed1111	L	N0_shuffle_seed23072	-0.04827065907	-0.05968793166	0.3754138991	0.5574228345	0.4869830254	0.1907302509	0.2617760684	0.3080792961	0.4833583003	0.480315625	0.1555926833	0.49531746031746027	0.037813556352608406	0.0
0	uniform_kd_seed1111	L	N0_shuffle_seed23073	0.03915359191	-0.01606541634	0.3729364334	0.6010172132	0.5011221999	0.2257048014	0.2532533296	0.302623978	0.5151120348	0.49965625	0.1954165053	0.5462244897959183	0.042621395064342205	0.0
