meta_row_id,sample_id,video_id,train_index,mode,label,expert_fold,role,equal_average,per_mode_constrained_fixed_stacking,strong_static,oracle_expert_index,oracle_expert_id,oracle_prediction,strong_static_absolute_error,oracle_absolute_error,oracle_gain
86336ff5951ce58ae357425b643999c6501c0a4687ada793f7f26e3e8edf3b8c,-3g5yACwYnA$_$3,-3g5yACwYnA,2,LV,0,0,outer_evaluation,0.08388440757,0.06510033371,0.06510033371,2,moddrop_seed1114,-0.07361695915,0.06510033371,0.07361695915,-0.008516625443
9c0763801bf69916ecfa98247a103afbc262b72e7dc4c0e30ccd526008dd25c6,-3g5yACwYnA$_$2,-3g5yACwYnA,3,L,0,0,outer_evaluation,0.5575866401,0.5589522558,0.5589522558,1,moddrop_seed1111,0.4566626549,0.5589522558,0.4566626549,0.1022896009
53b103c2c63ec0fea4c7fa96677eeb37747d39b6f236d89c400bc1616a7732ff,-3g5yACwYnA$_$2,-3g5yACwYnA,3,LA,0,0,outer_evaluation,0.5550454259,0.5540958548,0.5540958548,1,moddrop_seed1111,0.4591112733,0.5540958548,0.4591112733,0.09498458152
3edd62e02621dc756eb945d07c5d106a5d49b18493616e28e47bdccc0ac69b29,-3g5yACwYnA$_$2,-3g5yACwYnA,3,LAV,0,0,outer_evaluation,0.5472568035,0.5490564181,0.5490564181,1,moddrop_seed1111,0.4502590299,0.5490564181,0.4502590299,0.09879738824
a1d5083f1887a8b801fe136402ec019337734e935f85802615ca8a547652b35b,-3g5yACwYnA$_$2,-3g5yACwYnA,3,LV,0,0,outer_evaluation,0.5467327177,0.5518973353,0.5518973353,1,moddrop_seed1111,0.4446418881,0.5518973353,0.4446418881,0.1072554472
d594833d0dadde512c9bbf25262124c6ec1dbbca75a860b4693e5b4ec0188d51,-3g5yACwYnA$_$4,-3g5yACwYnA,4,L,1,0,outer_evaluation,0.9163758516,0.9150864154,0.9150864154,1,moddrop_seed1111,0.9891913533,0.08491358464,0.0108086467,0.07410493794
cafb3dd43b5db66050a2d43b5522f248715da2da43c03c3a0a96e2e7d6c41a64,-3g5yACwYnA$_$4,-3g5yACwYnA,4,LA,1,0,outer_evaluation,0.9113366127,0.91018507,0.91018507,1,moddrop_seed1111,0.9653235674,0.08981492997,0.0346764326,0.05513849737
36dbd86ae13ef12a02f594bc51e5fa9a7cc2348f91fb7a6b8bd8c7dba1b58a82,-3g5yACwYnA$_$4,-3g5yACwYnA,4,LAV,1,0,outer_evaluation,0.9037449956,0.9030672464,0.9030672464,1,moddrop_seed1111,0.9712958336,0.09693275362,0.0287041664,0.06822858722
d189c0e284f3f8f47b30ecc86b54956b3273d40340f2b28409cd6f6a57eb5f63,-3g5yACwYnA$_$4,-3g5yACwYnA,4,LV,1,0,outer_evaluation,0.904976964,0.8991340079,0.8991340079,1,moddrop_seed1111,0.9902191758,0.1008659921,0.0097808242,0.09108516786
f96a0151f878c986aff9babdaf7834fc71298a7effc97a4312f3e5b02844248f,-3g5yACwYnA$_$9,-3g5yACwYnA,5,L,0.6666666865,0,outer_evaluation,1.276480675,1.27127619,1.27127619,1,moddrop_seed1111,1.228532434,0.604609503,0.5618657475,0.04274375552
7b9ae2a52ff88fe0a1c14b70bd03384f1e6a6235608782dcabc0ef911ae9f920,-3g5yACwYnA$_$9,-3g5yACwYnA,5,LA,0.6666666865,0,outer_evaluation,1.268986344,1.264568395,1.264568395,1,moddrop_seed1111,1.206617117,0.5979017081,0.5399504305,0.05795127755
c647e9965ab2d6b89cce2558958a89580b6d073ba9523cfcf8f4f041a956d2fc,-3g5yACwYnA$_$9,-3g5yACwYnA,5,LAV,0.6666666865,0,outer_evaluation,1.264106083,1.260853999,1.260853999,1,moddrop_seed1111,1.209797621,0.5941873122,0.5431309345,0.05105637771
12545d661367bcd3116cba33131f79920fa9556a537fd54647feb825250a0b9d,-3g5yACwYnA$_$9,-3g5yACwYnA,5,LV,0.6666666865,0,outer_evaluation,1.269246054,1.266993134,1.266993134,1,moddrop_seed1111,1.229092598,0.6003264471,0.5624259115,0.0379005356
883086c2a394f09c89432780ee2cb1a0bd3c045dbc1d0f2465034c0db4de0c27,-3nNcZdcdvU$_$0,-3nNcZdcdvU,6,L,0.3333333433,0,outer_evaluation,0.8046611309,0.812725303,0.812725303,3,cfcompat_seed1111,0.6975923777,0.4793919597,0.3642590344,0.1151329253
ec909eb93b2de5e97584a940b3fe502d6e8cafba3724cba81b8de788fe7907ce,-3nNcZdcdvU$_$0,-3nNcZdcdvU,6,LA,0.3333333433,0,outer_evaluation,0.810787642,0.8129350883,0.8129350883,3,cfcompat_seed1111,0.7059776783,0.479601745,0.372644335,0.10695741
58b75811050e0c6dc200c750c31237a3ffe63bb222f302d1b65729d61c07fc5e,-3nNcZdcdvU$_$0,-3nNcZdcdvU,6,LAV,0.3333333433,0,outer_evaluation,0.8499206066,0.8543878238,0.8543878238,3,cfcompat_seed1111,0.7167105079,0.5210544805,0.3833771646,0.1376773159
7a80580eb94a1c870464937c907d0738911bc411a78e156087168a92413a9b86,-3nNcZdcdvU$_$0,-3nNcZdcdvU,6,LV,0.3333333433,0,outer_evaluation,0.8418255687,0.849883922,0.849883922,3,cfcompat_seed1111,0.7091172934,0.5165505787,0.3757839501,0.1407666286
0c8190c036773bea2c11c5b7caf7a4c99766f0c64a38b2196e6d9aaa61a785ec,-3nNcZdcdvU$_$2,-3nNcZdcdvU,7,L,1,0,outer_evaluation,0.6010926604,0.6029062929,0.6029062929,4,cfcompat_seed1114,0.6499174833,0.3970937071,0.3500825167,0.04701119038
b32b7294f4e7bb0c873aacbd1d5109982c9bf2f0fda55df11e847e4a6b731b05,-3nNcZdcdvU$_$2,-3nNcZdcdvU,7,LA,1,0,outer_evaluation,0.6053001285,0.6066067642,0.6066067642,4,cfcompat_seed1114,0.6366294622,0.3933932358,0.3633705378,0.03002269799
a9b95afe699df47db7e02b542d157c3f40e8b513acba53474a020221da9f5d38,-3nNcZdcdvU$_$2,-3nNcZdcdvU,7,LAV,1,0,outer_evaluation,0.6374079943,0.6411200839,0.6411200839,4,cfcompat_seed1114,0.6765837669,0.3588799161,0.3234162331,0.03546368304
d2a5077b7547b0b316535a3f0ae48aed2de26d89c400e21822afb0c63048b86b,-3nNcZdcdvU$_$2,-3nNcZdcdvU,7,LV,1,0,outer_evaluation,0.6305258274,0.634299398,0.634299398,4,cfcompat_seed1114,0.6808481216,0.365700602,0.3191518784,0.04654872362
f4c0eff5d3493d2934a056da062e0ed52a616c3e1deedfaf7cfd0d9996ae1c37,-3nNcZdcdvU$_$5,-3nNcZdcdvU,8,L,0,0,outer_evaluation,0.05383192989,0.03144806636,0.03144806636,0,uniform_kd_seed1111,-0.01243056636,0.03144806636,0.01243056636,0.0190175
565f23bc2fa5333a94e5f624b9b0f261c83481dee3f048e1011655fe551a77e7,-3nNcZdcdvU$_$5,-3nNcZdcdvU,8,LA,0,0,outer_evaluation,0.05565514659,0.03247523819,0.03247523819,0,uniform_kd_seed1111,0.005606916733,0.03247523819,0.005606916733,0.02686832146
1438a5698e0c1b1b3e539dbcec8bea316c99dc954cec5cc30d7f88131e444667,-3nNcZdcdvU$_$5,-3nNcZdcdvU,8,LAV,0,0,outer_evaluation,0.0447798783,0.02665671165,0.02665671165,0,uniform_kd_seed1111,0.002395083196,0.02665671165,0.002395083196,0.02426162845
3d4109a614bcaa03a4a9942284e860a2641534a02add27093ce0b977dee66411,-3nNcZdcdvU$_$5,-3nNcZdcdvU,8,LV,0,0,outer_evaluation,0.04267462119,0.0350974379,0.0350974379,0,uniform_kd_seed1111,-0.02071099356,0.0350974379,0.02071099356,0.01438644434
cd91e5c207ce921020024e4a7c6d78c96eeef9057136aacf10605d11a2e83141,-NFrJFQijFE$_$1,-NFrJFQijFE,19,L,0.3333333433,0,outer_evaluation,0.06383592935,0.04435938292,0.04435938292,4,cfcompat_seed1114,0.236222297,0.2889739604,0.0971110463,0.1918629141
ce43f6637ae2a65c74f9eb7e8941514ab22dde76a456bafb1c81385d7d54d09e,-NFrJFQijFE$_$1,-NFrJFQijFE,19,LA,0.3333333433,0,outer_evaluation,0.06519684196,0.0431289126,0.0431289126,4,cfcompat_seed1114,0.2270573378,0.2902044307,0.1062760055,0.1839284252
0efea5acd408bedf5f2e1c2a9a5fef76ef597e1da9e353da55c4206df032d65c,-NFrJFQijFE$_$1,-NFrJFQijFE,19,LAV,0.3333333433,0,outer_evaluation,0.05300741346,0.03943338273,0.03943338273,4,cfcompat_seed1114,0.2031091154,0.2938999606,0.1302242279,0.1636757327
4dd70af4875589547fc1c366eb3213a30715de78042a00be375921a56caf0247,-NFrJFQijFE$_$1,-NFrJFQijFE,19,LV,0.3333333433,0,outer_evaluation,0.052587422,0.04467392497,0.04467392497,4,cfcompat_seed1114,0.2184083164,0.2886594183,0.1149250269,0.1737343914
6e13196a5c406d7b0ecee16cd108d42ac344c7b29ce1ca5ee201424a9f859891,-NFrJFQijFE$_$8,-NFrJFQijFE,20,L,0.3333333433,0,outer_evaluation,0.6955467224,0.7027477014,0.7027477014,1,moddrop_seed1111,0.5502786636,0.3694143581,0.2169453203,0.1524690378
59325763c6002a2e557c22b3701b6b62dc88ebf8e1e0b3f924c50a9faa64e597,-NFrJFQijFE$_$8,-NFrJFQijFE,20,LA,0.3333333433,0,outer_evaluation,0.7010379315,0.7015707252,0.7015707252,1,moddrop_seed1111,0.5586181879,0.3682373819,0.2252848446,0.1429525373
4215ff440a4b1aa3b1ea5e2ece13a21d85757e66d62a5119bf9322c5b56c4c7b,-NFrJFQijFE$_$8,-NFrJFQijFE,20,LAV,0.3333333433,0,outer_evaluation,0.6889904022,0.6874889122,0.6874889122,1,moddrop_seed1111,0.5370207429,0.3541555689,0.2036873996,0.1504681693
1f8c4beaa8edeff18f6c47516e403f0ae78dbbdc6c653e00769b97826646f8a3,-NFrJFQijFE$_$8,-NFrJFQijFE,20,LV,0.3333333433,0,outer_evaluation,0.6775805831,0.6875011745,0.6875011745,1,moddrop_seed1111,0.5245252848,0.3541678312,0.1911919415,0.1629758897
8a0daeda837bdeb09a4ad9cccdc95b3b2ec936d669bf8ec25da3ad9d87ed84a5,-NFrJFQijFE$_$2,-NFrJFQijFE,21,L,0,0,outer_evaluation,0.3503472447,0.342621144,0.342621144,0,uniform_kd_seed1111,0.2887445688,0.342621144,0.2887445688,0.05387657523
ac45666477bef870c56984e5ae0689f2baa502af48eb8990097355e6c2ca42bc,-NFrJFQijFE$_$2,-NFrJFQijFE,21,LA,0,0,outer_evaluation,0.35194152,0.348069795,0.348069795,0,uniform_kd_seed1111,0.3020590246,0.348069795,0.3020590246,0.04601077039
095f036f9788c68dd9262af6673c2abbaf8fd2e976f699fed286eed5bd6fa2b7,-NFrJFQijFE$_$2,-NFrJFQijFE,21,LAV,0,0,outer_evaluation,0.3373659968,0.3350488198,0.3350488198,0,uniform_kd_seed1111,0.2874129415,0.3350488198,0.2874129415,0.04763587831
ac2d6ec8322d3706e3d1fe6db91f2a8fc72346175a0edd3105558f5cb93c02c7,-NFrJFQijFE$_$2,-NFrJFQijFE,21,LV,0,0,outer_evaluation,0.3338714182,0.3300404225,0.3300404225,0,uniform_kd_seed1111,0.2719903588,0.3300404225,0.2719903588,0.05805006372
1f9d282e692286151865c61e5d4d48a5b588446c08a09595c4d7dd94bd768eeb,-NFrJFQijFE$_$0,-NFrJFQijFE,22,L,0,0,outer_evaluation,0.03340622857,0.02156999347,0.02156999347,0,uniform_kd_seed1111,0.04674258456,0.02156999347,0.04674258456,-0.02517259109
c9ae6ffb28a075d225cf9d86746d70a4a5b0acec676dcba1e88eb9e6ed241868,-NFrJFQijFE$_$0,-NFrJFQijFE,22,LA,0,0,outer_evaluation,0.03372923061,0.02060937355,0.02060937355,4,cfcompat_seed1114,0.05113913119,0.02060937355,0.05113913119,-0.03052975764
d6a22a806f7666cd785b61802474fc626bcd4a0cfaca3730ac9104dac0dbd64a,-NFrJFQijFE$_$0,-NFrJFQijFE,22,LAV,0,0,outer_evaluation,0.01742173023,0.005222854633,0.005222854633,4,cfcompat_seed1114,0.0153415855,0.005222854633,0.0153415855,-0.01011873087
3f354665635d5329d3dd4062369f1a92f1e298b7917795d6365f46f0bffa3890,-NFrJFQijFE$_$0,-NFrJFQijFE,22,LV,0,0,outer_evaluation,0.01871114597,0.01193408415,0.01193408415,0,uniform_kd_seed1111,0.03183473274,0.01193408415,0.03183473274,-0.01990064859
f629b9a19455a5b2aca5bdae4dbf14810f1b2d23c86128bfdf4f7736f13f6add,-THoVjtIkeU$_$11,-THoVjtIkeU,23,L,2.333333254,0,outer_evaluation,1.757267523,1.746876495,1.746876495,0,uniform_kd_seed1111,1.962714195,0.5864567587,0.370619059,0.2158376997
524f9c050dc24c08e661cd823aa7fa7746d1070ca2deaa2fcfe69d896c0a3448,-THoVjtIkeU$_$11,-THoVjtIkeU,23,LA,2.333333254,0,outer_evaluation,1.755918264,1.738044759,1.738044759,0,uniform_kd_seed1111,1.963070035,0.5952884947,0.370263219,0.2250252757
425590507a1c9be8c40c6eda5a55a99b44a385985f4c5a3fa854715551b7b98a,-THoVjtIkeU$_$11,-THoVjtIkeU,23,LAV,2.333333254,0,outer_evaluation,1.768483043,1.759318356,1.759318356,0,uniform_kd_seed1111,1.977394581,0.5740148982,0.355938673,0.2180762252
b609ba70cc93700776ce93c96de424f6257b60d6b44b1fcd4b33d021d578aa42,-THoVjtIkeU$_$11,-THoVjtIkeU,23,LV,2.333333254,0,outer_evaluation,1.766255355,1.756002979,1.756002979,0,uniform_kd_seed1111,1.972142577,0.5773302747,0.361190677,0.2161395977
579144e9f3054a73797536036048a765b56a0f8ba8fba7cfe8e4f772686faeb7,-THoVjtIkeU$_$10,-THoVjtIkeU,24,L,-0.3333333433,0,outer_evaluation,-0.7374777675,-0.734448144,-0.734448144,0,uniform_kd_seed1111,-0.6332935691,0.4011148007,0.2999602258,0.1011545749
975837d81778bd88ab2d6090dbdbf26963c33f902bd5e30d83b5718b648d444b,-THoVjtIkeU$_$10,-THoVjtIkeU,24,LA,-0.3333333433,0,outer_evaluation,-0.740061152,-0.7416564435,-0.7416564435,0,uniform_kd_seed1111,-0.6244838834,0.4083231002,0.2911505401,0.1171725601
f817a322027c46d1af13ae05f28269de8e718aa2df6216fc1320b0921bb52338,-THoVjtIkeU$_$10,-THoVjtIkeU,24,LAV,-0.3333333433,0,outer_evaluation,-0.7504880667,-0.7554468643,-0.7554468643,0,uniform_kd_seed1111,-0.623932004,0.422113521,0.2905986607,0.1315148603
6852ba1023523c49ccce49acb6abca8710545fa46a1eabe33f046bbb7d74ae24,-THoVjtIkeU$_$10,-THoVjtIkeU,24,LV,-0.3333333433,0,outer_evaluation,-0.7409516215,-0.7415126845,-0.7415126845,0,uniform_kd_seed1111,-0.631827116,0.4081793412,0.2984937727,0.1096855685
508803d5450000051c608b22793701cd74e47f5aa924ce7f355444bc20d7fe75,-THoVjtIkeU$_$12,-THoVjtIkeU,25,L,2,0,outer_evaluation,0.6152414203,0.59919551,0.59919551,3,cfcompat_seed1111,0.7607232332,1.40080449,1.239276767,0.1615277232
9e8e9c2bef459b80776a8c07f6138e2bf6df33264be75f0d7aeffc40864fdb07,-THoVjtIkeU$_$12,-THoVjtIkeU,25,LA,2,0,outer_evaluation,0.6147518158,0.6008317812,0.6008317812,3,cfcompat_seed1111,0.7635730505,1.399168219,1.236426949,0.1627412693
13f2c7479f7feea9d06d17178161281ae15e61a3ff107587efe6b168b8b22aaa,-THoVjtIkeU$_$12,-THoVjtIkeU,25,LAV,2,0,outer_evaluation,0.6164090991,0.6012243195,0.6012243195,3,cfcompat_seed1111,0.7625271082,1.398775681,1.237472892,0.1613027887
7319be0d7c6d8d99fb1f493ed4d15503824bd3498bc7770bd28f7d196f134072,-THoVjtIkeU$_$12,-THoVjtIkeU,25,LV,2,0,outer_evaluation,0.6158812642,0.5993579274,0.5993579274,3,cfcompat_seed1111,0.7621388435,1.400642073,1.237861156,0.1627809161
b2694913614274a40ce0d6a1a1816bf4a38fd1b62a391c968f7e92f59c2d6a69,-THoVjtIkeU$_$1,-THoVjtIkeU,26,L,1.666666627,0,outer_evaluation,1.070681071,1.068375797,1.068375797,0,uniform_kd_seed1111,1.17538476,0.5982908295,0.491281867,0.1070089625
677789af7979cb50de87fecf98038eb4c9ae93d0aadf873d4ba3253c47052e17,-THoVjtIkeU$_$1,-THoVjtIkeU,26,LA,1.666666627,0,outer_evaluation,1.070505512,1.060698351,1.060698351,0,uniform_kd_seed1111,1.175008655,0.6059682759,0.491657972,0.1143103039
fe74578f04f8bfa41e73bfeae34efcc46beb3ee28c738ee13c0ebb3dfaa26483,-THoVjtIkeU$_$1,-THoVjtIkeU,26,LAV,1.666666627,0,outer_evaluation,1.061920154,1.055658045,1.055658045,0,uniform_kd_seed1111,1.164136052,0.6110085825,0.502530575,0.1084780075
938442af790d6e91dcf07df21b7549b39bfb7c4074a5e6b60cc44d7e32623e00,-THoVjtIkeU$_$1,-THoVjtIkeU,26,LV,1.666666627,0,outer_evaluation,1.059567559,1.058659249,1.058659249,0,uniform_kd_seed1111,1.160961866,0.6080073776,0.505704761,0.1023026166
88aa74388db5eed1a2d0c3b4bb8484e9203f278a91b02c783220160c2981ea83,-THoVjtIkeU$_$0,-THoVjtIkeU,27,L,1.666666627,0,outer_evaluation,0.01744784899,0.007694150412,0.007694150412,0,uniform_kd_seed1111,0.2019993961,1.658972477,1.464667231,0.1943052457
f9d23188abdaba3b3860097cc20dd8218a2590de0b8d10424876eec435fdf8b7,-THoVjtIkeU$_$0,-THoVjtIkeU,27,LA,1.666666627,0,outer_evaluation,0.0151289273,-0.0002062973667,-0.0002062973667,0,uniform_kd_seed1111,0.2075973749,1.666872924,1.459069252,0.2078036723
86b11c0e9d28726203f81afa6e2b4bdef5f5efda3a86b23aab5601f296600cea,-THoVjtIkeU$_$0,-THoVjtIkeU,27,LAV,1.666666627,0,outer_evaluation,0.004800670592,-0.0110682418,-0.0110682418,0,uniform_kd_seed1111,0.2019307911,1.677734869,1.464735836,0.2129990329
c59fbad375bc1888e2929c9278e8d4d7f7678b97f500213eedc891707d691e00,-THoVjtIkeU$_$0,-THoVjtIkeU,27,LV,1.666666627,0,outer_evaluation,0.01076453812,-0.001187154496,-0.001187154496,0,uniform_kd_seed1111,0.1976093948,1.667853781,1.469057232,0.1987965493
336b4a031986fa1be301516bb2f4b901937cd4a8383733bab2f7af298d0bb381,-THoVjtIkeU$_$2,-THoVjtIkeU,28,L,1.333333373,0,outer_evaluation,0.8647989034,0.8635925388,0.8635925388,1,moddrop_seed1111,1.044396758,0.4697408342,0.288936615,0.1808042192
4e47d640ed8d4559a50b2bc1dcf60e7a2d67b6dc49fb00fb364342d99e90f207,-THoVjtIkeU$_$2,-THoVjtIkeU,28,LA,1.333333373,0,outer_evaluation,0.8694834709,0.873421442,0.873421442,1,moddrop_seed1111,1.053129077,0.459911931,0.280204296,0.179707635
bf4e2c431e4717cfe2b3d855b4078088273398ee453e209c980fc3c778a9a73e,-THoVjtIkeU$_$2,-THoVjtIkeU,28,LAV,1.333333373,0,outer_evaluation,0.8618269444,0.8638045588,0.8638045588,1,moddrop_seed1111,1.042758465,0.4695288142,0.290574908,0.1789539062
061b399bb8bd8a52271017f184084748eea4d08db5e75a1855b5789b0a41312f,-THoVjtIkeU$_$2,-THoVjtIkeU,28,LV,1.333333373,0,outer_evaluation,0.8537179232,0.8459849724,0.8459849724,1,moddrop_seed1111,1.032735944,0.4873484006,0.300597429,0.1867509716
d2934863f5b11385c4ecfb43c0f106375b6d4e1ea77b5cccde195d2bb04b7b66,-THoVjtIkeU$_$6,-THoVjtIkeU,29,L,2.666666746,0,outer_evaluation,1.111333704,1.091055571,1.091055571,3,cfcompat_seed1111,1.243749499,1.575611175,1.422917247,0.1526939281
d0b5bb708f394aa8341d040fa426516b1ab7896ec536aff0ebe9c03610fd86ae,-THoVjtIkeU$_$6,-THoVjtIkeU,29,LA,2.666666746,0,outer_evaluation,1.111566115,1.095283112,1.095283112,3,cfcompat_seed1111,1.240777135,1.571383634,1.425889611,0.1454940234
2074657cc1ce871ab1bc80fb766cc481defbccf053af44fae4ae57548b3017b7,-THoVjtIkeU$_$6,-THoVjtIkeU,29,LAV,2.666666746,0,outer_evaluation,1.106164217,1.094573625,1.094573625,3,cfcompat_seed1111,1.230691195,1.572093121,1.435975551,0.1361175705
64e9f4d532fe7c062135ee2b1d55c69d17197d72316ee0d7ee37718195b17b4e,-THoVjtIkeU$_$6,-THoVjtIkeU,29,LV,2.666666746,0,outer_evaluation,1.1032269,1.087727614,1.087727614,3,cfcompat_seed1111,1.233173609,1.578939132,1.433493137,0.145445995
ac0046513ff761ea3af29e3573ad5823c97c27950b65695d84ff2b7c46f1d9b7,-THoVjtIkeU$_$8,-THoVjtIkeU,30,L,1,0,outer_evaluation,0.499138701,0.4922250209,0.4922250209,4,cfcompat_seed1114,0.5984997153,0.5077749791,0.4015002847,0.1062746944
cc653c16ef583173fb80d6c55b268d78df545c87f59c5f9a7a84d9938aac3334,-THoVjtIkeU$_$8,-THoVjtIkeU,30,LA,1,0,outer_evaluation,0.4955814242,0.48479029,0.48479029,4,cfcompat_seed1114,0.5881832242,0.51520971,0.4118167758,0.1033929342
3267b974b8f84c4af27d91c696804714b240c640a9e7be3465955eb7b7d43f08,-THoVjtIkeU$_$8,-THoVjtIkeU,30,LAV,1,0,outer_evaluation,0.4825629115,0.4759978022,0.4759978022,4,cfcompat_seed1114,0.576254487,0.5240021978,0.423745513,0.1002566848
34420b6fbb474d3b724988ce88f1aebf9b0b665267b253edf31bb2acf8081e2a,-THoVjtIkeU$_$8,-THoVjtIkeU,30,LV,1,0,outer_evaluation,0.484318316,0.4800064462,0.4800064462,4,cfcompat_seed1114,0.5841723084,0.5199935538,0.4158276916,0.1041658622
335974b02d82de6b6e8d9094974df62a2a3e2f76798afa5e5b8d9b329b2c06e3,-UuX1xuaiiE$_$1,-UuX1xuaiiE,31,L,1.666666627,0,outer_evaluation,0.7170993447,0.690405849,0.690405849,3,cfcompat_seed1111,1.014674425,0.976260778,0.651992202,0.324268576
20c8e7386e9ebd7bd30919dea2a877daa22d1236991e5ccfaa7bb0b644e4e488,-UuX1xuaiiE$_$1,-UuX1xuaiiE,31,LA,1.666666627,0,outer_evaluation,0.7255241274,0.7076031332,0.7076031332,3,cfcompat_seed1111,1.02837193,0.9590634938,0.638294697,0.3207687968
e9b4c9172951495e5eece69ad139b0f462655170c22c43f0a36c9fc48354074b,-UuX1xuaiiE$_$1,-UuX1xuaiiE,31,LAV,1.666666627,0,outer_evaluation,0.7517759919,0.7317061873,0.7317061873,3,cfcompat_seed1111,1.033595204,0.9349604397,0.633071423,0.3018890167
778811c30874e961b72ca2378e2403a5109209d7a0a246532cc6be6f3402655f,-UuX1xuaiiE$_$1,-UuX1xuaiiE,31,LV,1.666666627,0,outer_evaluation,0.740216905,0.7123259954,0.7123259954,3,cfcompat_seed1111,1.020262361,0.9543406316,0.646404266,0.3079363656
31bbb0807dce30680baecf73081b56585271a3b009e8bb7d609fcffdd0114ab0,-UuX1xuaiiE$_$0,-UuX1xuaiiE,32,L,2.666666746,0,outer_evaluation,1.973870325,1.995881135,1.995881135,1,moddrop_seed1111,2.244730949,0.6707856112,0.421935797,0.2488498142
bcd24f425a36dab69aae7036923a6c815cb76fa70aee8137207c4d88dfdc1d5e,-UuX1xuaiiE$_$0,-UuX1xuaiiE,32,LA,2.666666746,0,outer_evaluation,1.973620439,1.992307576,1.992307576,1,moddrop_seed1111,2.234400034,0.67435917,0.432266712,0.242092458
42d894586296a70780b2442fd02db61029daac7c7d374a8784f24b7790512d48,-UuX1xuaiiE$_$0,-UuX1xuaiiE,32,LAV,2.666666746,0,outer_evaluation,2.028327656,2.04231066,2.04231066,1,moddrop_seed1111,2.268841982,0.6243560864,0.397824764,0.2265313224
18407af5347a4036b895a0626f883ab0443a9d0df20bd5b921984109499bd888,-UuX1xuaiiE$_$0,-UuX1xuaiiE,32,LV,2.666666746,0,outer_evaluation,2.026070142,2.031696712,2.031696712,1,moddrop_seed1111,2.278119802,0.634970034,0.388546944,0.24642309
