split	video_id	clip_count	label_mean	label_std	label_min	label_max
train	1F0qH0EEBfo	25	0.6000000238418579	0.7944250106811523	-1.3333333730697632	1.6666666269302368
train	1J9Fa995Ojs	1	1.0	0.0	1.0	1.0
train	1JQ9UCBEmCU	6	0.1666666716337204	0.2545875608921051	0.0	0.6666666865348816
train	1RBT_QoSkIU	1	-0.3333333432674408	0.0	-0.3333333432674408	-0.3333333432674408
train	1RxliidxXyQ	2	1.0	1.0	0.0	2.0
train	1W38PnuWIkM	8	-0.1666666716337204	0.866025447845459	-1.3333333730697632	1.3333333730697632
train	1YEgMQ1xxzQ	3	-0.3333333432674408	1.088662028312683	-1.6666666269302368	1.0
train	1ZjIX9AK860	3	0.7777777314186096	0.6285393238067627	0.3333333432674408	1.6666666269302368
train	1bzS0YF5hfs	1	0.6666666865348816	0.0	0.6666666865348816	0.6666666865348816
train	1cyUKHOvdYY	4	0.25	0.14433757960796356	0.0	0.3333333432674408
train	1dWsw38VDjY	5	0.6666666865348816	1.3333332538604736	-1.6666666269302368	2.3333332538604736
train	1fqNb8cfLFE	2	0.6666666865348816	0.0	0.6666666865348816	0.6666666865348816
train	1k7br8xXMSU	11	0.09090909361839294	0.28747981786727905	-0.3333333432674408	0.6666666865348816
train	1mHjMNZZvFo	7	0.9523809552192688	0.8438116908073425	-0.3333333432674408	2.3333332538604736
train	1o8Gy4J6WSs	3	0.7777777314186096	0.6285393238067627	0.3333333432674408	1.6666666269302368
train	1olbQVO_C-8	3	0.2222222238779068	0.31426969170570374	0.0	0.6666666865348816
train	1pvK0_9SQns	4	0.0833333358168602	0.14433757960796356	0.0	0.3333333432674408
train	1rVly2oeBJg	1	0.6666666865348816	0.0	0.6666666865348816	0.6666666865348816
train	1sJjdaXXuJg	3	1.5555557012557983	0.31426966190338135	1.3333333730697632	2.0
train	1tQOvm5eQOA	10	-0.2333333045244217	0.9315459132194519	-1.6666666269302368	1.3333333730697632
train	1tuMFJnlXJc	11	0.4545454978942871	0.7145348787307739	-1.3333333730697632	1.6666666269302368
train	1x7kf9vArjU	3	1.0	0.0	1.0	1.0
train	2-4autDbHVQ	20	1.25	0.9059985280036926	-1.0	2.6666667461395264
train	2-5hH_k2VFk	6	-0.055555522441864014	1.282599687576294	-2.0	1.3333333730697632
train	2-EJz4RG4g4	1	1.6666666269302368	0.0	1.6666666269302368	1.6666666269302368
train	201582	13	0.0	0.6270266771316528	-1.3333333730697632	1.3333333730697632
train	202431	7	-0.3333333134651184	0.6666666269302368	-1.6666666269302368	0.3333333432674408
train	202810	14	-0.7142857909202576	1.118794322013855	-2.0	2.0
train	202990	17	-0.9215685725212097	0.911290168762207	-2.6666667461395264	0.0
train	206049	5	-0.8666666746139526	1.309792160987854	-2.3333332538604736	1.0
train	206051	16	-1.2083332538604736	1.0663737058639526	-3.0	0.3333333432674408
train	206376	10	-0.6333333253860474	0.7371114492416382	-2.0	0.3333333432674408
train	206507	14	-0.9285714030265808	0.7578014731407166	-2.0	0.6666666865348816
train	206606	11	-0.8181818127632141	1.1314033269882202	-2.0	1.0
train	207812	10	1.366666555404663	0.9243615865707397	-0.6666666865348816	2.6666667461395264
train	208148	12	-0.8888888359069824	0.8425416946411133	-2.3333332538604736	0.0
train	208299	11	-1.7575758695602417	0.8772190809249878	-3.0	0.3333333432674408
train	208416	17	1.1764706373214722	1.0105175971984863	0.0	3.0
train	209354	12	1.4444442987442017	1.0393493175506592	0.0	3.0
train	209775	11	-1.3636362552642822	1.2589441537857056	-2.3333332538604736	1.6666666269302368
train	210238	18	-0.5	1.0198644399642944	-2.6666667461395264	0.6666666865348816
train	210618	18	0.8703703880310059	1.212786316871643	-0.6666666865348816	3.0
train	21137	11	1.7272727489471436	0.8142442107200623	0.0	2.6666667461395264
train	212532	11	-1.0909091234207153	1.0356367826461792	-2.6666667461395264	0.3333333432674408
train	213619	12	-0.083333320915699	0.8179128766059875	-2.0	1.0
train	214095	15	-1.0888888835906982	0.9542626142501831	-2.6666667461395264	0.3333333432674408
train	215259	12	0.0	1.254621148109436	-1.6666666269302368	2.0
train	216007	32	-0.6458333134651184	1.163500189781189	-2.6666667461395264	2.0
train	21638	7	0.5714285969734192	0.8109230995178223	0.0	2.0
train	216857	22	-0.39393940567970276	0.6936681270599365	-2.6666667461395264	0.6666666865348816
train	218708	20	-0.36666664481163025	0.6489306688308716	-2.0	0.3333333432674408
train	219310	11	-1.0000001192092896	1.0150384902954102	-2.3333332538604736	1.0
train	219775	9	-0.6296296119689941	0.9222147464752197	-1.6666666269302368	1.0
train	21Kxt5L9OBE	2	0.6666666865348816	0.6666666865348816	0.0	1.3333333730697632
train	220134	27	-0.716049313545227	0.9194008708000183	-2.6666667461395264	1.0
train	220200	14	-0.976190447807312	1.019370198249817	-3.0	0.6666666865348816
train	220548	24	-0.9027778506278992	1.140496850013733	-2.6666667461395264	1.6666666269302368
train	221740	9	-1.0370371341705322	1.364853858947754	-3.0	0.3333333432674408
train	222116	9	1.3245476715439963e-08	0.9428090453147888	-2.0	1.3333333730697632
train	223926	9	-0.6296296715736389	1.0475655794143677	-2.6666667461395264	1.0
train	224599	13	9.16994569166718e-09	0.7734924554824829	-2.0	1.6666666269302368
train	224772	15	-1.0888888835906982	0.820719301700592	-2.6666667461395264	0.0
train	224817	1	0.0	0.0	0.0	0.0
train	224869	16	-0.7083333134651184	1.1357511281967163	-2.3333332538604736	1.3333333730697632
train	225343	17	-0.09803920984268188	1.1246768236160278	-1.6666666269302368	2.3333332538604736
train	225416	17	-0.6470587849617004	1.735709547996521	-3.0	2.6666667461395264
train	225768	17	-0.7843136787414551	1.0093754529953003	-2.3333332538604736	0.6666666865348816
train	227173	17	-0.9411764144897461	0.9304949045181274	-2.3333332538604736	0.3333333432674408
train	227416	13	0.7179487943649292	1.0446947813034058	0.0	2.6666667461395264
train	227426	20	-0.5	1.4548768997192383	-2.6666667461395264	2.6666667461395264
train	22821	19	0.7894736528396606	0.7586578130722046	0.0	2.0
train	22880	11	0.21212123334407806	1.0276256799697876	-1.6666666269302368	2.3333332538604736
train	229090	23	-0.9275362491607666	1.2470507621765137	-3.0	2.6666667461395264
train	229903	7	-1.0	1.1952285766601562	-2.6666667461395264	0.0
train	229967	11	-0.8484848141670227	0.8331955671310425	-2.0	0.3333333432674408
train	230252	15	-0.4888888895511627	0.949593722820282	-2.0	1.6666666269302368
train	231025	18	-1.6556845894299954e-09	1.2862040996551514	-2.0	2.6666667461395264
train	233171	8	-1.125	0.927024781703949	-2.6666667461395264	0.3333333432674408
train	233356	12	0.027777783572673798	1.3639425039291382	-2.6666667461395264	1.6666666269302368
train	233366	8	-0.7916666865348816	0.8154327273368835	-2.0	0.3333333432674408
train	233389	7	0.2857142984867096	0.7853534817695618	-0.6666666865348816	2.0
train	234053	27	0.7654320597648621	1.037624716758728	-1.0	3.0
train	234587	22	0.7121211886405945	0.9227508306503296	-1.3333333730697632	2.3333332538604736
train	236399	13	-0.4358974099159241	0.810029149055481	-2.0	0.3333333432674408
train	236696	16	-1.3958333730697632	1.1856712102890015	-3.0	0.3333333432674408
train	238023	39	-0.8974357843399048	1.0838199853897095	-3.0	1.6666666269302368
train	238039	13	-0.12820513546466827	0.6476580500602722	-1.3333333730697632	1.0
train	238060	19	-0.7894737124443054	1.1456018686294556	-2.6666667461395264	1.6666666269302368
train	238100	11	-1.2121212482452393	0.7422696352005005	-2.0	0.0
train	238645	24	-0.7361111044883728	1.247141718864441	-3.0	1.0
train	238683	5	-0.20000000298023224	0.4000000059604645	-1.0	0.0
train	238889	12	-0.3611111640930176	0.8867161870002747	-2.0	0.6666666865348816
train	239235	16	1.0625	0.8351542353630066	0.0	2.3333332538604736
train	239572	10	1.133333444595337	1.2840906381607056	0.0	3.0
train	23YlZoucbyM	7	-1.0952380895614624	0.635317325592041	-2.0	-0.3333333432674408
train	240915	9	-0.9629628658294678	1.3281793594360352	-2.6666667461395264	0.6666666865348816
train	241164	13	0.8205127716064453	0.9573412537574768	0.0	2.6666667461395264
train	241172	8	-0.4166666865348816	0.6180165410041809	-1.3333333730697632	0.3333333432674408
train	241638	7	-1.0	0.8164965510368347	-2.0	0.3333333432674408
train	24202	12	-2.0833332538604736	0.9440358877182007	-3.0	0.0
train	243338	27	-1.4320989847183228	0.9847179055213928	-3.0	0.0
train	243341	37	-1.9909911155700684	0.8471344113349915	-3.0	0.0
train	244180	22	-0.22727270424365997	1.2159976959228516	-2.6666667461395264	2.0
train	244261	26	0.6666666269302368	1.154700517654419	-1.3333333730697632	3.0
train	244623	29	-0.5862069725990295	0.7714005708694458	-2.0	1.3333333730697632
train	244817	10	-0.7666667103767395	0.9893881678581238	-2.0	1.3333333730697632
train	244829	11	-0.3030303120613098	1.1673551797866821	-2.0	1.6666666269302368
train	244836	11	-0.7575757503509521	1.318791151046753	-2.3333332538604736	1.6666666269302368
train	245243	5	2.0	0.9189366102218628	0.3333333432674408	3.0
train	245276	17	-1.8235293626785278	1.067142367362976	-3.0	1.0
train	245322	7	-0.714285671710968	1.1328930854797363	-2.0	0.6666666865348816
train	245497	6	-0.9999999403953552	0.7453559637069702	-2.0	0.3333333432674408
train	247382	22	-0.10606060177087784	0.614524245262146	-1.0	1.0
train	248837	14	-1.1666667461395264	1.0215922594070435	-2.6666667461395264	0.3333333432674408
train	24xayGF5yYA	35	1.409523844718933	0.7520794868469238	0.0	3.0
train	250430	13	-0.8205128312110901	1.1738998889923096	-2.6666667461395264	1.3333333730697632
train	251417	8	-0.4583333432674408	0.8650224208831787	-1.6666666269302368	1.0
train	251646	14	0.261904776096344	0.8374050259590149	-2.0	1.0
train	251826	10	-1.1666666269302368	1.514742374420166	-3.0	1.0
train	251839	18	-0.5740740895271301	0.9987989664077759	-3.0	1.0
train	252177	11	0.12121213227510452	1.5457515716552734	-2.0	2.6666667461395264
train	25271	13	-0.5641025304794312	1.2291656732559204	-2.6666667461395264	1.3333333730697632
train	254298	16	-1.4791665077209473	0.8495811223983765	-3.0	0.0
train	25522	6	-0.6666666865348816	0.6666666269302368	-1.6666666269302368	0.3333333432674408
train	255224	11	-1.3636363744735718	0.8342969417572021	-3.0	0.0
train	255226	16	-0.5208333134651184	0.9351823329925537	-2.3333332538604736	0.6666666865348816
train	255338	12	-1.2222222089767456	1.3286956548690796	-3.0	0.6666666865348816
train	255343	13	-0.9999999403953552	0.9058216214179993	-2.3333332538604736	0.0
train	255852	11	-0.4545454680919647	0.7948410511016846	-2.0	0.6666666865348816
train	256174	16	-0.6041666269302368	1.1679680347442627	-2.6666667461395264	0.6666666865348816
train	256935	22	-1.1666665077209473	1.4025590419769287	-3.0	2.6666667461395264
train	256976	15	-0.6222222447395325	1.3270221948623657	-2.6666667461395264	2.0
train	257045	14	-0.1904761791229248	0.8039020895957947	-1.6666666269302368	1.0
train	257531	19	-0.5263158082962036	0.7117705941200256	-1.6666666269302368	0.6666666865348816
train	257771	16	-0.4791666567325592	1.1842060089111328	-2.3333332538604736	1.6666666269302368
train	259260	40	-0.5083333253860474	1.0826600790023804	-2.3333332538604736	1.6666666269302368
train	25t8nrkUfRY	2	0.5	0.1666666716337204	0.3333333432674408	0.6666666865348816
train	260011	21	0.0317460298538208	1.1903703212738037	-1.6666666269302368	2.3333332538604736
train	261267	20	-0.9333332777023315	0.7788881063461304	-2.3333332538604736	0.3333333432674408
train	261326	4	-0.4166666865348816	0.5951189994812012	-1.3333333730697632	0.3333333432674408
train	261900	45	-0.37037038803100586	0.9433908462524414	-2.6666667461395264	1.6666666269302368
train	261902	32	-0.28125	0.804110050201416	-2.0	1.3333333730697632
train	262165	27	-0.5925925970077515	1.063162922859192	-2.6666667461395264	2.3333332538604736
train	262226	21	-2.126984119415283	0.8512436151504517	-3.0	0.6666666865348816
train	264418	16	-1.0	0.8975274562835693	-2.3333332538604736	0.3333333432674408
train	264446	50	-0.5133333206176758	0.6805553436279297	-2.0	1.0
train	265959	17	-1.6470587253570557	0.9529491662979126	-2.6666667461395264	0.0
train	266366	19	-1.3508771657943726	0.9998461008071899	-2.6666667461395264	0.3333333432674408
train	266396	98	-1.3877551555633545	1.12152099609375	-3.0	2.6666667461395264
train	266852	28	-0.3214285373687744	0.4918554425239563	-1.6666666269302368	0.3333333432674408
train	266938	55	-1.4181816577911377	1.336690068244934	-3.0	2.3333332538604736
train	267252	19	-0.4736842215061188	0.9003949165344238	-2.0	1.3333333730697632
train	267255	20	-0.4666666090488434	0.8589399456977844	-2.0	1.0
train	267278	24	-0.8611111044883728	1.3707144260406494	-2.6666667461395264	2.3333332538604736
train	267799	20	-0.716666579246521	1.3219304084777832	-2.6666667461395264	2.0
train	268836	40	-1.1083333492279053	1.0175882577896118	-3.0	0.3333333432674408
train	26WrTHLJJIU	2	1.0	0.3333333432674408	0.6666666865348816	1.3333333730697632
train	270416	14	-0.9523809552192688	0.9245947599411011	-2.6666667461395264	0.0
train	270444	9	-1.0740740299224854	0.857469379901886	-2.3333332538604736	0.0
train	270449	12	-0.5277777314186096	0.843914270401001	-2.0	1.0
train	270628	36	-0.8425925374031067	1.01070237159729	-2.6666667461395264	1.0
train	270665	34	-1.1568628549575806	1.1179909706115723	-3.0	0.3333333432674408
train	270956	18	-1.1296296119689941	0.9437179565429688	-2.6666667461395264	0.6666666865348816
train	271366	47	-1.3546099662780762	1.0793664455413818	-3.0	1.0
train	271594	42	-1.1507936716079712	1.1505746841430664	-3.0	2.0
train	271598	35	-0.990476131439209	0.9871739745140076	-3.0	0.3333333432674408
train	272375	20	-0.3499999940395355	0.6950219869613647	-1.6666666269302368	0.6666666865348816
train	273171	17	-0.23529411852359772	0.54550701379776	-1.3333333730697632	0.6666666865348816
train	273237	27	-2.0740740299224854	0.8231892585754395	-3.0	0.0
train	273314	9	-0.7037037014961243	0.7276623249053955	-1.6666666269302368	0.3333333432674408
train	273531	22	-1.10606050491333	0.8250274658203125	-2.6666667461395264	0.0
train	274219	12	-0.9722222685813904	0.8328702449798584	-2.0	0.3333333432674408
train	275248	1	-2.0	0.0	-2.0	-2.0
train	275620	25	-0.5866667032241821	1.455350399017334	-2.6666667461395264	2.6666667461395264
train	276217	42	-0.1507936418056488	0.7353593707084656	-2.0	1.6666666269302368
train	27798	15	-0.7555555105209351	1.014463186264038	-2.3333332538604736	1.0
train	277991	8	-0.7916666865348816	0.6441510319709778	-1.6666666269302368	0.0
train	278474	10	-1.5	1.137736439704895	-3.0	0.6666666865348816
train	27ubp7CLLKQ	6	1.3888888359069824	0.9891385436058044	0.0	3.0
train	282560	20	-0.46666663885116577	0.9510228633880615	-2.0	1.6666666269302368
train	282586	29	-0.7356321215629578	0.7848142385482788	-2.3333332538604736	0.3333333432674408
train	283495	8	-0.9166666269302368	0.6614378094673157	-1.6666666269302368	0.3333333432674408
train	284673	19	-0.8947368264198303	0.7727268934249878	-2.3333332538604736	0.3333333432674408
train	288714	20	-1.5499999523162842	0.9084479808807373	-3.0	0.0
train	288766	24	-0.1805555373430252	0.9076789617538452	-2.0	1.3333333730697632
train	290088	13	-0.7435896992683411	1.0390154123306274	-2.6666667461395264	1.0
train	29044	16	-0.8333332538604736	1.0606601238250732	-2.3333332538604736	1.0
train	291121	13	-0.8205128312110901	1.3049242496490479	-3.0	1.3333333730697632
train	292277	11	-0.9090909361839294	0.9111087918281555	-2.3333332538604736	0.3333333432674408
train	294178	20	-0.6666666865348816	0.8096638917922974	-2.6666667461395264	0.3333333432674408
train	295793	18	-0.5555555820465088	1.0	-2.6666667461395264	1.0
train	298736	34	-0.0784313827753067	0.8709502816200256	-2.0	2.0
train	298774	19	1.350877285003662	1.0229740142822266	-0.3333333432674408	2.6666667461395264
train	2Crezdbre6I	2	0.3333333432674408	0.0	0.3333333432674408	0.3333333432674408
train	2HP4KedfmSc	10	0.98333340883255	0.593717098236084	-0.1666666716337204	1.6666666269302368
train	2HmBM3GGTlg	11	0.8181818127632141	0.9359663724899292	-1.0	2.3333332538604736
