batch	video_id	mode	sample_count	relative_pair_count	comparison	parameter_set	cosine	relative_gradient_norm	reference_gradient_norm	norm_ratio
2	-HwX2H8Z4hY	L	10	22	relative_vs_cfcompat_kd	final_fusion_projection	0.6279280668694138	0.1416550452755088	0.262745367434377	0.5391343210299927
2	-HwX2H8Z4hY	L	10	22	relative_vs_cfcompat_kd	shared_encoder	0.461819390488972	0.07623980623234726	0.09676017185567863	0.7879254942422151
2	-HwX2H8Z4hY	L	10	22	relative_vs_cfcompat_kd	all_trainable_parameters	0.3429704370359365	4.785128566853075	2.2422652670163514	2.134059978202472
3	-THoVjtIkeU	LA	8	13	relative_vs_supervised	final_predictor	0.33561300340376565	3.3047129988532062	8.069232091474387	0.4095449184495298
3	-THoVjtIkeU	LA	8	13	relative_vs_supervised	final_fusion_projection	0.206307820424968	0.8844859443380859	1.294238551578826	0.6834025638156986
3	-THoVjtIkeU	LA	8	13	relative_vs_supervised	shared_encoder	0.020889105839261995	0.27536684523490773	0.6230590492458955	0.44195946687266857
3	-THoVjtIkeU	LA	8	13	relative_vs_supervised	all_trainable_parameters	0.14981792235749908	8.027472037516066	10.232723931294128	0.7844902385147056
3	-THoVjtIkeU	LA	8	13	relative_vs_uniform_kd	final_predictor	-0.3801185806195223	3.3047129988532062	1.9082292725305083	1.7318217713277277
3	-THoVjtIkeU	LA	8	13	relative_vs_uniform_kd	final_fusion_projection	-0.3172513981267015	0.8844859443380859	0.301978963480523	2.928965429060867
3	-THoVjtIkeU	LA	8	13	relative_vs_uniform_kd	shared_encoder	-0.06636635466575402	0.27536684523490773	0.1408699234527638	1.9547596710893589
3	-THoVjtIkeU	LA	8	13	relative_vs_uniform_kd	all_trainable_parameters	-0.09634162594888368	8.027472037516066	2.3589956248714086	3.402919425911887
3	-THoVjtIkeU	LA	8	13	relative_vs_cfcompat_kd	final_predictor	-0.41020719673707756	3.3047129988532062	1.8000810256307327	1.8358690257819166
3	-THoVjtIkeU	LA	8	13	relative_vs_cfcompat_kd	final_fusion_projection	-0.4194628340573546	0.8844859443380859	0.28036810807132234	3.1547309372044667
3	-THoVjtIkeU	LA	8	13	relative_vs_cfcompat_kd	shared_encoder	-0.11642722811907111	0.27536684523490773	0.12879337986416223	2.138051237768089
3	-THoVjtIkeU	LA	8	13	relative_vs_cfcompat_kd	all_trainable_parameters	-0.12955696776981185	8.027472037516066	2.1232469645953613	3.780752861712394
4	-UuX1xuaiiE	LV	10	28	relative_vs_supervised	final_predictor	0.34135266448886054	1.8331300677428768	2.4771893306690282	0.7400040219161582
4	-UuX1xuaiiE	LV	10	28	relative_vs_supervised	final_fusion_projection	0.3007763242177586	0.6631420533649067	0.36258523163032663	1.828927368009882
4	-UuX1xuaiiE	LV	10	28	relative_vs_supervised	shared_encoder	0.3811586596833318	0.4411688151953024	0.2120500741796649	2.080493566918117
4	-UuX1xuaiiE	LV	10	28	relative_vs_supervised	all_trainable_parameters	0.3070927275486331	4.711185028767577	2.86272140521137	1.6457015412646225
4	-UuX1xuaiiE	LV	10	28	relative_vs_uniform_kd	final_predictor	-0.45485826757618725	1.8331300677428768	2.0732073163277196	0.8842000765219695
4	-UuX1xuaiiE	LV	10	28	relative_vs_uniform_kd	final_fusion_projection	-0.11405412349084748	0.6631420533649067	0.4095873650750903	1.6190490965055326
4	-UuX1xuaiiE	LV	10	28	relative_vs_uniform_kd	shared_encoder	0.08173031624476201	0.4411688151953024	0.1620187099058359	2.7229498090171593
4	-UuX1xuaiiE	LV	10	28	relative_vs_uniform_kd	all_trainable_parameters	0.20686541387757848	4.711185028767577	3.210186705197221	1.4675735280880309
4	-UuX1xuaiiE	LV	10	28	relative_vs_cfcompat_kd	final_predictor	-0.6008074324904689	1.8331300677428768	1.0277478760135537	1.7836379043207111
4	-UuX1xuaiiE	LV	10	28	relative_vs_cfcompat_kd	final_fusion_projection	-0.2342963092367315	0.6631420533649067	0.2360518881161515	2.8093062870931225
4	-UuX1xuaiiE	LV	10	28	relative_vs_cfcompat_kd	shared_encoder	-0.07614238746237557	0.4411688151953024	0.0926331752641139	4.762535818700487
4	-UuX1xuaiiE	LV	10	28	relative_vs_cfcompat_kd	all_trainable_parameters	0.20980598606920078	4.711185028767577	2.2109343784686355	2.130857014413379
5	-WXXTNIJcVM	L	5	4	relative_vs_supervised	final_predictor	0.32688123768033334	0.9592516727132961	4.082371896237637	0.23497410257927603
5	-WXXTNIJcVM	L	5	4	relative_vs_supervised	final_fusion_projection	0.32462502725005127	0.2556289464699066	0.6584765750760602	0.38821266563716267
5	-WXXTNIJcVM	L	5	4	relative_vs_supervised	shared_encoder	0.06800095320421407	0.08908360946321604	0.3140910757607938	0.283623497571324
5	-WXXTNIJcVM	L	5	4	relative_vs_supervised	all_trainable_parameters	0.06614906737405998	3.420705324245329	4.719797415482332	0.7247568111767687
5	-WXXTNIJcVM	L	5	4	relative_vs_uniform_kd	final_predictor	-0.40833812117663804	0.9592516727132961	1.3460383042785062	0.7126481242504219
5	-WXXTNIJcVM	L	5	4	relative_vs_uniform_kd	final_fusion_projection	-0.5297526265955669	0.2556289464699066	0.21676501300276163	1.179290619499789
5	-WXXTNIJcVM	L	5	4	relative_vs_uniform_kd	shared_encoder	-0.16700057531916288	0.08908360946321604	0.09931420777633261	0.8969875656043385
5	-WXXTNIJcVM	L	5	4	relative_vs_uniform_kd	all_trainable_parameters	-0.10797596150446438	3.420705324245329	1.4560039516479883	2.34937914857551
5	-WXXTNIJcVM	L	5	4	relative_vs_cfcompat_kd	final_predictor	-0.40456943810293483	0.9592516727132961	1.9287617103315962	0.49734068629368416
5	-WXXTNIJcVM	L	5	4	relative_vs_cfcompat_kd	final_fusion_projection	-0.5135654871980335	0.2556289464699066	0.3106283453622323	0.822941467791069
5	-WXXTNIJcVM	L	5	4	relative_vs_cfcompat_kd	shared_encoder	-0.16100547840042229	0.08908360946321604	0.14318394095002474	0.6221620167188215
5	-WXXTNIJcVM	L	5	4	relative_vs_cfcompat_kd	all_trainable_parameters	-0.14993074628652867	3.420705324245329	2.0343085117465476	1.68150764964774
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_supervised	final_predictor	0.14290332415177076	2.387738033606781	3.088728600407235	0.7730488309306193
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_supervised	final_fusion_projection	0.20670829603556776	0.49942529435617694	0.5496133573892114	0.9086847829327891
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_supervised	shared_encoder	0.3647332516640466	0.241613365944135	0.2808959121249822	0.8601526598102688
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_supervised	all_trainable_parameters	0.735001901310593	15.138813437867936	6.526433795821113	2.3196149553468763
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_uniform_kd	final_predictor	-0.05747252815791756	2.387738033606781	0.9406206876831755	2.5384706767272704
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_uniform_kd	final_fusion_projection	-0.10947030928265897	0.49942529435617694	0.1669550294445433	2.9913761569073833
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_uniform_kd	shared_encoder	-0.2766784430887301	0.241613365944135	0.08403530343879916	2.8751412329949644
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_uniform_kd	all_trainable_parameters	-0.4841649942351312	15.138813437867936	1.7592462855711204	8.60528372976117
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_cfcompat_kd	final_predictor	-0.09251271789298227	2.387738033606781	1.254056891040963	1.9040109349622696
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_cfcompat_kd	final_fusion_projection	-0.14956910794028852	0.49942529435617694	0.22276102433278155	2.2419779036843
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_cfcompat_kd	shared_encoder	-0.31367606901233885	0.241613365944135	0.11277245581689357	2.1424856290833807
6	-ZgjBOA1Yhw	LA	3	2	relative_vs_cfcompat_kd	all_trainable_parameters	-0.6065956231302343	15.138813437867936	2.4161955964867325	6.265557912563253
7	-aqamKhZ1Ec	LV	3	2	relative_vs_supervised	final_predictor	0.04805837657975029	1.0474505803821204	8.314209861682514	0.1259831779336578
7	-aqamKhZ1Ec	LV	3	2	relative_vs_supervised	final_fusion_projection	0.03222488838528642	0.41976991720648027	1.3370409588155072	0.3139544188521771
7	-aqamKhZ1Ec	LV	3	2	relative_vs_supervised	shared_encoder	0.4207584765477809	0.22945571333794187	0.6733230526600947	0.34078101504386654
7	-aqamKhZ1Ec	LV	3	2	relative_vs_supervised	all_trainable_parameters	-0.05113691476030122	7.624908405745471	13.972826530062203	0.5456954889793172
7	-aqamKhZ1Ec	LV	3	2	relative_vs_uniform_kd	final_predictor	-0.20783595363434612	1.0474505803821204	3.246434385511275	0.3226464656291395
7	-aqamKhZ1Ec	LV	3	2	relative_vs_uniform_kd	final_fusion_projection	-0.4368243619575873	0.41976991720648027	0.595468445529121	0.7049406569872587
7	-aqamKhZ1Ec	LV	3	2	relative_vs_uniform_kd	shared_encoder	-0.2067156563592519	0.22945571333794187	0.27717527332901726	0.82783615790132
7	-aqamKhZ1Ec	LV	3	2	relative_vs_uniform_kd	all_trainable_parameters	-0.5456918884709921	7.624908405745471	7.891026624365375	0.9662758432726355
7	-aqamKhZ1Ec	LV	3	2	relative_vs_cfcompat_kd	final_predictor	-0.18987885099340016	1.0474505803821204	4.3331382414587845	0.24173024768983323
7	-aqamKhZ1Ec	LV	3	2	relative_vs_cfcompat_kd	final_fusion_projection	-0.5078145699508211	0.41976991720648027	0.7901535176355586	0.5312510896143224
7	-aqamKhZ1Ec	LV	3	2	relative_vs_cfcompat_kd	shared_encoder	-0.2619254380991338	0.22945571333794187	0.3179991244357239	0.7215608336818581
7	-aqamKhZ1Ec	LV	3	2	relative_vs_cfcompat_kd	all_trainable_parameters	-0.7666610966955152	7.624908405745471	10.779122200244554	0.7073774899381398
8	-dxfTGcXJoc	L	5	4	relative_vs_supervised	final_predictor	0.13621092590220646	3.2949860074190447	7.101057178366963	0.46401344541444683
8	-dxfTGcXJoc	L	5	4	relative_vs_supervised	final_fusion_projection	0.15297781929629717	0.699688317345784	1.2375757525283244	0.5653700922277646
8	-dxfTGcXJoc	L	5	4	relative_vs_supervised	shared_encoder	0.11425943221077667	0.3032115159115245	0.5939368099100266	0.5105114060154934
8	-dxfTGcXJoc	L	5	4	relative_vs_supervised	all_trainable_parameters	0.15438619133531598	13.157626466803029	9.562972727551692	1.3758929196665854
8	-dxfTGcXJoc	L	5	4	relative_vs_uniform_kd	final_predictor	-0.19070211574316318	3.2949860074190447	1.3216770472802475	2.493034144914206
8	-dxfTGcXJoc	L	5	4	relative_vs_uniform_kd	final_fusion_projection	-0.24776176546091258	0.699688317345784	0.23291453972738632	3.004055986220228
8	-dxfTGcXJoc	L	5	4	relative_vs_uniform_kd	shared_encoder	-0.24989477280287076	0.3032115159115245	0.1120524068265516	2.7059795010103826
8	-dxfTGcXJoc	L	5	4	relative_vs_uniform_kd	all_trainable_parameters	-0.5599967117050663	13.157626466803029	2.5433792500003265	5.173285292313893
8	-dxfTGcXJoc	L	5	4	relative_vs_cfcompat_kd	final_predictor	-0.019217850074392664	3.2949860074190447	2.6978004394591637	1.221360171503123
8	-dxfTGcXJoc	L	5	4	relative_vs_cfcompat_kd	final_fusion_projection	-0.0503543103803526	0.699688317345784	0.47034426188255146	1.487608915531963
8	-dxfTGcXJoc	L	5	4	relative_vs_cfcompat_kd	shared_encoder	-0.06515272741329978	0.3032115159115245	0.22984292914841756	1.319211850610076
8	-dxfTGcXJoc	L	5	4	relative_vs_cfcompat_kd	all_trainable_parameters	-0.22313262583931648	13.157626466803029	3.769841230289736	3.490233583601552
9	-egA8-b7-3M	LA	13	30	relative_vs_supervised	final_predictor	0.24494036736439628	1.4820022504258707	1.0153909850343705	1.4595385149846545
9	-egA8-b7-3M	LA	13	30	relative_vs_supervised	final_fusion_projection	0.5479944324015483	0.38164263312846675	0.19680643700394668	1.9391775946881933
9	-egA8-b7-3M	LA	13	30	relative_vs_supervised	shared_encoder	0.5987300194955983	0.15068882595989413	0.09573672216018174	1.5739919078049212
9	-egA8-b7-3M	LA	13	30	relative_vs_supervised	all_trainable_parameters	0.5524619204320766	3.6315050569908585	1.507495671143589	2.4089654958916014
9	-egA8-b7-3M	LA	13	30	relative_vs_uniform_kd	final_predictor	-0.765474141703362	1.4820022504258707	0.3808280428353368	3.8915260530503053
9	-egA8-b7-3M	LA	13	30	relative_vs_uniform_kd	final_fusion_projection	-0.9032940381592756	0.38164263312846675	0.09515996364476563	4.010537819803585
9	-egA8-b7-3M	LA	13	30	relative_vs_uniform_kd	shared_encoder	-0.8866779112259693	0.15068882595989413	0.04233584842980303	3.5593670978331975
9	-egA8-b7-3M	LA	13	30	relative_vs_uniform_kd	all_trainable_parameters	-0.8340084552011756	3.6315050569908585	0.8595035011332097	4.225119562867297
9	-egA8-b7-3M	LA	13	30	relative_vs_cfcompat_kd	final_predictor	-0.2553398999482483	1.4820022504258707	0.7953012881057808	1.8634475670920247
9	-egA8-b7-3M	LA	13	30	relative_vs_cfcompat_kd	final_fusion_projection	-0.5531490781593372	0.38164263312846675	0.15112659843717138	2.525317429725178
9	-egA8-b7-3M	LA	13	30	relative_vs_cfcompat_kd	shared_encoder	-0.604783070147714	0.15068882595989413	0.07352302098719624	2.0495461684869567
9	-egA8-b7-3M	LA	13	30	relative_vs_cfcompat_kd	all_trainable_parameters	-0.4680800939184926	3.6315050569908585	1.151862853284496	3.152723474531496
10	-iRBcNs9oI8	LV	10	17	relative_vs_supervised	final_predictor	0.2579573627098723	1.9663375765206428	1.9045947373794851	1.032417835631589
10	-iRBcNs9oI8	LV	10	17	relative_vs_supervised	final_fusion_projection	0.16151500013823908	0.5259430135854343	0.30626380783929086	1.7172875152829619
10	-iRBcNs9oI8	LV	10	17	relative_vs_supervised	shared_encoder	0.03680692658731973	0.2900841851142305	0.1526322435750961	1.900543281809961
10	-iRBcNs9oI8	LV	10	17	relative_vs_supervised	all_trainable_parameters	0.5983154626238604	5.276258492030358	2.9421693761027354	1.7933224833640986
10	-iRBcNs9oI8	LV	10	17	relative_vs_uniform_kd	final_predictor	-0.4408630780433998	1.9663375765206428	1.0204029498227773	1.9270206704735169
10	-iRBcNs9oI8	LV	10	17	relative_vs_uniform_kd	final_fusion_projection	-0.3349191168737308	0.5259430135854343	0.17897279287892867	2.9386757904662284
10	-iRBcNs9oI8	LV	10	17	relative_vs_uniform_kd	shared_encoder	0.0656748681481797	0.2900841851142305	0.12641216419437376	2.2947489821326967
10	-iRBcNs9oI8	LV	10	17	relative_vs_uniform_kd	all_trainable_parameters	-0.08827101370185304	5.276258492030358	2.2190929578901906	2.3776644746990576
10	-iRBcNs9oI8	LV	10	17	relative_vs_cfcompat_kd	final_predictor	-0.45758923779640986	1.9663375765206428	0.6314222456508356	3.1141404821647507
10	-iRBcNs9oI8	LV	10	17	relative_vs_cfcompat_kd	final_fusion_projection	-0.26493224368609053	0.5259430135854343	0.11583471310682282	4.540461140525374
10	-iRBcNs9oI8	LV	10	17	relative_vs_cfcompat_kd	shared_encoder	0.20064293712434325	0.2900841851142305	0.09715637738247522	2.9857451762765606
10	-iRBcNs9oI8	LV	10	17	relative_vs_cfcompat_kd	all_trainable_parameters	0.06297713381040486	5.276258492030358	2.3928258988250466	2.205032340472898
11	-lqc32Zpr7M	L	3	2	relative_vs_supervised	final_predictor	0.4587216470596788	4.769679553813773	3.342881156106327	1.4268169674836215
11	-lqc32Zpr7M	L	3	2	relative_vs_supervised	final_fusion_projection	0.6034216508156065	1.1600188775695615	0.6631522330730717	1.7492497494790775
11	-lqc32Zpr7M	L	3	2	relative_vs_supervised	shared_encoder	0.4138501656464263	0.45127714851402784	0.30841212967164056	1.4632276265998112
11	-lqc32Zpr7M	L	3	2	relative_vs_supervised	all_trainable_parameters	0.8009393256669295	18.99933092549176	8.100693686783048	2.345395550073784
11	-lqc32Zpr7M	L	3	2	relative_vs_uniform_kd	final_predictor	0.6871199831402586	4.769679553813773	1.7843292208377945	2.6730938988794173
11	-lqc32Zpr7M	L	3	2	relative_vs_uniform_kd	final_fusion_projection	0.7861854031525587	1.1600188775695615	0.3629000880330673	3.1965241007708465
11	-lqc32Zpr7M	L	3	2	relative_vs_uniform_kd	shared_encoder	0.7203756616208342	0.45127714851402784	0.17006822154623716	2.653506601122052
11	-lqc32Zpr7M	L	3	2	relative_vs_uniform_kd	all_trainable_parameters	0.9234983996473203	18.99933092549176	4.948722746159423	3.8392393148791073
11	-lqc32Zpr7M	L	3	2	relative_vs_cfcompat_kd	final_predictor	0.7444989892758248	4.769679553813773	1.4247305924652462	3.3477764701891317
11	-lqc32Zpr7M	L	3	2	relative_vs_cfcompat_kd	final_fusion_projection	0.8269737521863129	1.1600188775695615	0.30143747615740196	3.848290173992278
11	-lqc32Zpr7M	L	3	2	relative_vs_cfcompat_kd	shared_encoder	0.7621789448626756	0.45127714851402784	0.13903495539590288	3.2457819490718247
11	-lqc32Zpr7M	L	3	2	relative_vs_cfcompat_kd	all_trainable_parameters	0.9348081436781367	18.99933092549176	4.393280878387834	4.3246337876907575
12	-lzEya4AM_4	LA	4	3	relative_vs_supervised	final_predictor	0.18502188588687304	1.369929000970838	2.129201551613774	0.6434003394054149
12	-lzEya4AM_4	LA	4	3	relative_vs_supervised	final_fusion_projection	0.37085796899183426	0.3250315708673744	0.41721022917610806	0.7790594480610775
12	-lzEya4AM_4	LA	4	3	relative_vs_supervised	shared_encoder	0.5416995773991201	0.1980322476793103	0.22718766745004362	0.8716681231073234
12	-lzEya4AM_4	LA	4	3	relative_vs_supervised	all_trainable_parameters	0.7356654639713006	8.726275489101498	6.006752711716338	1.452744254325745
12	-lzEya4AM_4	LA	4	3	relative_vs_uniform_kd	final_predictor	-0.0705540340834561	1.369929000970838	1.1225251933405833	1.2203993363338175
12	-lzEya4AM_4	LA	4	3	relative_vs_uniform_kd	final_fusion_projection	0.0006695741371122502	0.3250315708673744	0.1932012740576916	1.6823469330244536
12	-lzEya4AM_4	LA	4	3	relative_vs_uniform_kd	shared_encoder	0.13114723476506962	0.1980322476793103	0.09508476014119069	2.0826917729534533
12	-lzEya4AM_4	LA	4	3	relative_vs_uniform_kd	all_trainable_parameters	-0.4860244562146714	8.726275489101498	1.8364728165502349	4.751649689807865
12	-lzEya4AM_4	LA	4	3	relative_vs_cfcompat_kd	final_predictor	-0.0970692326523616	1.369929000970838	1.18496235321901	1.1560949571514714
12	-lzEya4AM_4	LA	4	3	relative_vs_cfcompat_kd	final_fusion_projection	-0.010545164709612536	0.3250315708673744	0.2080234050713078	1.5624759663748302
12	-lzEya4AM_4	LA	4	3	relative_vs_cfcompat_kd	shared_encoder	0.1163179894173391	0.1980322476793103	0.10241911437638286	1.9335477453120329
12	-lzEya4AM_4	LA	4	3	relative_vs_cfcompat_kd	all_trainable_parameters	-0.39539082375963325	8.726275489101498	1.8607629561353631	4.689622318806897
13	-mJ2ud6oKI8	LV	9	8	relative_vs_supervised	final_predictor	0.7140427599269726	3.008905306374847	0.3364675942512287	8.942630309081718
13	-mJ2ud6oKI8	LV	9	8	relative_vs_supervised	final_fusion_projection	0.7163765877295487	0.7553924402142473	0.08047922456948586	9.386179405369898
13	-mJ2ud6oKI8	LV	9	8	relative_vs_supervised	shared_encoder	0.7883344704873148	0.9743867319232571	0.16605099424329675	5.86799697504727
13	-mJ2ud6oKI8	LV	9	8	relative_vs_supervised	all_trainable_parameters	0.7843069861896732	15.560933023740809	2.0487000258567556	7.595515608603221
13	-mJ2ud6oKI8	LV	9	8	relative_vs_uniform_kd	final_predictor	-0.05785017727430884	3.008905306374847	2.9008357053325633	1.037254643840608
13	-mJ2ud6oKI8	LV	9	8	relative_vs_uniform_kd	final_fusion_projection	-0.1677294646649312	0.7553924402142473	0.5059175546190229	1.4931137164890227
13	-mJ2ud6oKI8	LV	9	8	relative_vs_uniform_kd	shared_encoder	-0.44278015024386147	0.9743867319232571	0.31107343721978353	3.1323366618243944
13	-mJ2ud6oKI8	LV	9	8	relative_vs_uniform_kd	all_trainable_parameters	0.11078157357150846	15.560933023740809	3.780455468628436	4.116152974918225
13	-mJ2ud6oKI8	LV	9	8	relative_vs_cfcompat_kd	final_predictor	-0.10029682756654751	3.008905306374847	3.1093281524929375	0.9677027186604363
13	-mJ2ud6oKI8	LV	9	8	relative_vs_cfcompat_kd	final_fusion_projection	-0.2246985706785893	0.7553924402142473	0.5478293959500833	1.378882633532642
13	-mJ2ud6oKI8	LV	9	8	relative_vs_cfcompat_kd	shared_encoder	-0.4992289981804673	0.9743867319232571	0.36016960184582913	2.7053552740976294
13	-mJ2ud6oKI8	LV	9	8	relative_vs_cfcompat_kd	all_trainable_parameters	-0.044896970862274954	15.560933023740809	4.013570017195216	3.8770802445387957
14	-t217m2on-s	L	2	1	relative_vs_supervised	final_predictor	0.9988991426620556	2.4943401813956365	0.6240374652087973	3.9971000468073705
14	-t217m2on-s	L	2	1	relative_vs_supervised	final_fusion_projection	0.9992965182327773	0.5401798419352445	0.13502204448236055	4.0006788817792955
14	-t217m2on-s	L	2	1	relative_vs_supervised	shared_encoder	0.9990132746787127	0.229658257719465	0.05682849951089866	4.041251479381763
14	-t217m2on-s	L	2	1	relative_vs_supervised	all_trainable_parameters	0.9998475847771644	9.550978244839404	2.3845071896180055	4.0054306761681255
14	-t217m2on-s	L	2	1	relative_vs_uniform_kd	final_predictor	0.0461845110809298	2.4943401813956365	1.205823937052287	2.0685774305436406
14	-t217m2on-s	L	2	1	relative_vs_uniform_kd	final_fusion_projection	0.044587912535962414	0.5401798419352445	0.2085665780256784	2.5899635840443156
14	-t217m2on-s	L	2	1	relative_vs_uniform_kd	shared_encoder	-0.19280599589402334	0.229658257719465	0.10583807500738585	2.169902066939884
14	-t217m2on-s	L	2	1	relative_vs_uniform_kd	all_trainable_parameters	0.05946053197955983	9.550978244839404	1.7160143093609899	5.565791726058509
14	-t217m2on-s	L	2	1	relative_vs_cfcompat_kd	final_predictor	0.03454496407869465	2.4943401813956365	1.1922482376325576	2.0921315734956654
14	-t217m2on-s	L	2	1	relative_vs_cfcompat_kd	final_fusion_projection	0.030010600682694406	0.5401798419352445	0.20620320606542358	2.619648124015384
14	-t217m2on-s	L	2	1	relative_vs_cfcompat_kd	shared_encoder	-0.20453587690085875	0.229658257719465	0.10495008459021464	2.188261768593924
14	-t217m2on-s	L	2	1	relative_vs_cfcompat_kd	all_trainable_parameters	0.028137676833000835	9.550978244839404	1.695161068548433	5.63426002522457
